filename,path,piece_id,makam,form,usul,title,composer,source_format,duration_quarters,n_notes,pitch_class_entropy,rhythmic_complexity,note_density,pitch_range,unique_pitch_count,phase_entropy,has_pitch_bend_or_perde
karcigar--sazsemaisi--aksaksemai----resat_aysu.mid,symbtr/karcigar--sazsemaisi--aksaksemai----resat_aysu.mid,karcigar--sazsemaisi--aksaksemai----resat_aysu,karcigar,sazsemaisi,aksaksemai,resat_aysu,,midi,459.925,1088,3.1401033325952667,1.4122098186798815,2.365603087459912,11.0,10.0,2.9440844480468007,True
karcigar--seyir--devrihindi--1--erol_bingol.mid,symbtr/karcigar--seyir--devrihindi--1--erol_bingol.mid,karcigar--seyir--devrihindi--1--erol_bingol,karcigar,seyir,devrihindi,1,erol_bingol,midi,31.035416666666663,71,2.872646536883235,1.312458864239487,2.287708934684836,11.0,9.0,2.978492605697121,True
karcigar--seyir--semai--1--rauf_yekta.mid,symbtr/karcigar--seyir--semai--1--rauf_yekta.mid,karcigar--seyir--semai--1--rauf_yekta,karcigar,seyir,semai,1,rauf_yekta,midi,48.0,75,2.904482261691041,0.9037303736824636,1.5625,11.0,8.0,2.9899553358601976,True
karcigar--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/karcigar--seyir--sofyan--1--sefik_gurmeric.mid,karcigar--seyir--sofyan--1--sefik_gurmeric,karcigar,seyir,sofyan,1,sefik_gurmeric,midi,63.8,112,3.0101234269161106,1.7940271359969266,1.755485893416928,11.0,10.0,2.9339907427308,True
karcigar--turku--aksak--cayira_serdim--.mid,symbtr/karcigar--turku--aksak--cayira_serdim--.mid,karcigar--turku--aksak--cayira_serdim--,karcigar,turku,aksak,cayira_serdim,,midi,119.35416666666669,527,2.90313513482394,1.1761234881051383,4.415430267062314,11.0,8.0,2.9925636280366668,True
karcigar--turku--duyek--bagi_bagimca--urfa.mid,symbtr/karcigar--turku--duyek--bagi_bagimca--urfa.mid,karcigar--turku--duyek--bagi_bagimca--urfa,karcigar,turku,duyek,bagi_bagimca,urfa,midi,54.52916666666667,227,2.805264151275835,1.3625804737347258,4.162909757774891,11.0,8.0,2.9917770369745518,True
karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir.mid,symbtr/karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir.mid,karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir,karcigar,turku,nimsofyan,ahu_gozlerini,kirsehir,midi,104.83333333333331,370,2.817923062245228,0.5029918116823745,3.5294117647058827,11.0,9.0,2.9830809159916307,True
karcigar--turku--oynak--sahan_sahan--afyon.mid,symbtr/karcigar--turku--oynak--sahan_sahan--afyon.mid,karcigar--turku--oynak--sahan_sahan--afyon,karcigar,turku,oynak,sahan_sahan,afyon,midi,53.03541666666667,152,2.510047779078754,1.546202848245586,2.8660093490984795,11.0,7.0,2.975524635100387,True
karcigar--turku--semai--ben_bir--urfa.mid,symbtr/karcigar--turku--semai--ben_bir--urfa.mid,karcigar--turku--semai--ben_bir--urfa,karcigar,turku,semai,ben_bir,urfa,midi,132.8875,504,3.008340358744868,1.0280475455822942,3.792681779700875,11.0,10.0,2.998363672593865,True
karcigar--turku--turkaksagi--tanburamin_ince--sadettin_kaynak.mid,symbtr/karcigar--turku--turkaksagi--tanburamin_ince--sadettin_kaynak.mid,karcigar--turku--turkaksagi--tanburamin_ince--sadettin_kaynak,karcigar,turku,turkaksagi,tanburamin_ince,sadettin_kaynak,midi,194.98125,593,2.886037960636325,1.3857790933398435,3.041318075455973,11.0,9.0,2.999295551473399,True
karcigar--zeybek--oynak----.mid,symbtr/karcigar--zeybek--oynak----.mid,karcigar--zeybek--oynak----,karcigar,zeybek,oynak,,,midi,71.93333333333334,220,2.9083258716708427,1.6182259234657888,3.0583873957367933,11.0,8.0,2.9557071047586265,True
kucek--kupe--duyek--bezme--ahmet_avni_konuk.mid,symbtr/kucek--kupe--duyek--bezme--ahmet_avni_konuk.mid,kucek--kupe--duyek--bezme--ahmet_avni_konuk,kucek,kupe,duyek,bezme,ahmet_avni_konuk,midi,64.0,88,3.099189982192088,1.1697419914329923,1.375,11.0,9.0,2.9925127149297603,True
kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay.mid,symbtr/kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay.mid,kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay,kucek,nefes,duyek,evc-i_himmet,ali_rifat_cagatay,midi,115.6,268,2.594543458097845,1.7007942900084083,2.3183391003460208,11.0,8.0,2.995081068282466,True
kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey.mid,symbtr/kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey.mid,kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey,kurdi,agirsemai,aksaksemai,guzelsin_bibedelsin,haci_faik_bey,midi,216.48125,515,3.2809398558061043,1.2772133244555892,2.378958916765309,11.0,11.0,2.998966237828832,True
kurdi--aranagme--nimsofyan--1--.mid,symbtr/kurdi--aranagme--nimsofyan--1--.mid,kurdi--aranagme--nimsofyan--1--,kurdi,aranagme,nimsofyan,1,,midi,21.33333333333333,44,2.1180782093497093,1.991923901817849,2.0625,10.0,5.0,2.865986068321576,True
kurdi--beste--muhammes--kametin_servi--hafiz_rifat_molla.mid,symbtr/kurdi--beste--muhammes--kametin_servi--hafiz_rifat_molla.mid,kurdi--beste--muhammes--kametin_servi--hafiz_rifat_molla,kurdi,beste,muhammes,kametin_servi,hafiz_rifat_molla,midi,170.66666666666666,270,2.8818848543958904,1.7317784990131029,1.58203125,11.0,9.0,2.998937319297609,True
kurdi--fantezi--sofyan--inan_ki--selim_oztas.mid,symbtr/kurdi--fantezi--sofyan--inan_ki--selim_oztas.mid,kurdi--fantezi--sofyan--inan_ki--selim_oztas,kurdi,fantezi,sofyan,inan_ki,selim_oztas,midi,296.7895833333333,720,2.7453278371339187,1.6221497924540371,2.425961153735461,10.0,7.0,2.99854007943316,True
kurdi--kupe--musemmen--asik-i--ahmet_avni_konuk.mid,symbtr/kurdi--kupe--musemmen--asik-i--ahmet_avni_konuk.mid,kurdi--kupe--musemmen--asik-i--ahmet_avni_konuk,kurdi,kupe,musemmen,asik-i,ahmet_avni_konuk,midi,40.0,57,2.948383058686621,1.7264662961212158,1.425,10.0,9.0,2.9734021296484388,True
kurdi--kupe--musemmen--seyr-i--ahmet_avni_konuk.mid,symbtr/kurdi--kupe--musemmen--seyr-i--ahmet_avni_konuk.mid,kurdi--kupe--musemmen--seyr-i--ahmet_avni_konuk,kurdi,kupe,musemmen,seyr-i,ahmet_avni_konuk,midi,40.0,75,3.0721871487814982,1.3909826422107372,1.875,11.0,10.0,2.97717230855176,True
kurdi--ornek_oz--devrihindi--1--ruhi_ayangil.mid,symbtr/kurdi--ornek_oz--devrihindi--1--ruhi_ayangil.mid,kurdi--ornek_oz--devrihindi--1--ruhi_ayangil,kurdi,ornek oz,devrihindi,1,ruhi_ayangil,midi,14.0,23,2.7516103255281665,0.6840384436825903,1.6428571428571428,10.0,7.0,2.892702173341796,True
kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel.mid,symbtr/kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel.mid,kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel,kurdi,ornek oz,sofyan,1,huseyin_sadettin_arel,midi,13.333333333333334,20,2.746439344671016,1.3472230476034774,1.5,10.0,7.0,2.746439346359717,True
kurdi--ornek_oz--sofyan--1--ruhi_ayangil.mid,symbtr/kurdi--ornek_oz--sofyan--1--ruhi_ayangil.mid,kurdi--ornek_oz--sofyan--1--ruhi_ayangil,kurdi,ornek oz,sofyan,1,ruhi_ayangil,midi,15.9,23,2.735761283067285,0.9373012478496552,1.4465408805031446,10.0,7.0,2.892702173341796,True
kurdi--pesrev--devrikebir----sehzade_korkut.mid,symbtr/kurdi--pesrev--devrikebir----sehzade_korkut.mid,kurdi--pesrev--devrikebir----sehzade_korkut,kurdi,pesrev,devrikebir,sehzade_korkut,,midi,267.00208333333336,412,2.676730135330004,1.5407222037412336,1.5430591209494309,11.0,8.0,2.988416480799724,True
kurdi--sarki--duyek--ayni_bedende--mahmut_ogul.mid,symbtr/kurdi--sarki--duyek--ayni_bedende--mahmut_ogul.mid,kurdi--sarki--duyek--ayni_bedende--mahmut_ogul,kurdi,sarki,duyek,ayni_bedende,mahmut_ogul,midi,244.44583333333333,583,2.6700611334837543,1.7534004619260255,2.384986448940631,10.0,7.0,2.995004636446632,True
kurdi--sarki--nimsofyan--dudaklarinda_arzu--sadettin_oktenay.mid,symbtr/kurdi--sarki--nimsofyan--dudaklarinda_arzu--sadettin_oktenay.mid,kurdi--sarki--nimsofyan--dudaklarinda_arzu--sadettin_oktenay,kurdi,sarki,nimsofyan,dudaklarinda_arzu,sadettin_oktenay,midi,91.34166666666668,190,2.620313876174568,2.080438095303047,2.080102180457988,10.0,8.0,2.978360031174038,True
kurdi--sarki--nimsofyan--susadim_gulusune--erol_sayan.mid,symbtr/kurdi--sarki--nimsofyan--susadim_gulusune--erol_sayan.mid,kurdi--sarki--nimsofyan--susadim_gulusune--erol_sayan,kurdi,sarki,nimsofyan,susadim_gulusune,erol_sayan,midi,178.18333333333334,629,2.8003515252889075,1.6047683039094034,3.5300720231970817,10.0,8.0,2.970631013929585,True
kurdi--sarki--semai--canani_sen--akin_ozkan.mid,symbtr/kurdi--sarki--semai--canani_sen--akin_ozkan.mid,kurdi--sarki--semai--canani_sen--akin_ozkan,kurdi,sarki,semai,canani_sen,akin_ozkan,midi,173.35833333333332,317,3.0199978188897,1.6547805029097518,1.828582415997693,11.0,12.0,2.9953822646917274,True
kurdi--seyir--sofyan--1--erol_bingol.mid,symbtr/kurdi--seyir--sofyan--1--erol_bingol.mid,kurdi--seyir--sofyan--1--erol_bingol,kurdi,seyir,sofyan,1,erol_bingol,midi,29.03125,44,2.7207196098908346,1.8132989493916212,1.5156081808396125,10.0,7.0,2.9577527813352757,True
kurdi--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/kurdi--seyir--sofyan--1--sefik_gurmeric.mid,kurdi--seyir--sofyan--1--sefik_gurmeric,kurdi,seyir,sofyan,1,sefik_gurmeric,midi,31.9,53,2.8116685701294664,1.73642402327042,1.6614420062695925,10.0,8.0,2.9045703276026797,True
kurdi--turku--agiraksak--elif_dedim--kutahya.mid,symbtr/kurdi--turku--agiraksak--elif_dedim--kutahya.mid,kurdi--turku--agiraksak--elif_dedim--kutahya,kurdi,turku,agiraksak,elif_dedim,kutahya,midi,176.13541666666666,397,2.739546291077551,1.630506689955612,2.253947601868828,11.0,8.0,2.992680199795412,True
kurdi--turku--duyek--kutahyanin_pinarlari--kütahya.mid,symbtr/kurdi--turku--duyek--kutahyanin_pinarlari--kütahya.mid,kurdi--turku--duyek--kutahyanin_pinarlari--kütahya,kurdi,turku,duyek,kutahyanin_pinarlari,kütahya,midi,109.95833333333331,317,2.6650874736288754,1.5898780845059848,2.882910193255021,10.0,7.0,2.997146331122948,True
kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni.mid,symbtr/kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni.mid,kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni,kurdi,turku,nimsofyan,hastane_onunde,akdagmadeni,midi,159.95,499,2.9078811355133363,1.761230787756635,3.119724914035636,11.0,8.0,2.990990553641557,True
kurdi--turku--sofyan--dalda_cikmis--.mid,symbtr/kurdi--turku--sofyan--dalda_cikmis--.mid,kurdi--turku--sofyan--dalda_cikmis--,kurdi,turku,sofyan,dalda_cikmis,,midi,70.5875,234,3.016023840240697,1.6125199348342625,3.315034531609704,11.0,9.0,2.9635686815544986,True
kurdi-gerdaniye--turku--raksan--cikar_gokyuzunde--.mid,symbtr/kurdi-gerdaniye--turku--raksan--cikar_gokyuzunde--.mid,kurdi-gerdaniye--turku--raksan--cikar_gokyuzunde--,kurdi gerdaniye,turku,raksan,cikar_gokyuzunde,,midi,36.66666666666666,77,2.2836648151115986,1.7779466777574109,2.1,11.0,7.0,2.975904703840172,True
kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk.mid,symbtr/kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk.mid,kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk,kurdi gerdaniye,kupe,musemmen,gordum_agaz,ahmet_avni_konuk,midi,40.0,73,2.9064981094360998,1.6776574124037669,1.825,11.0,9.0,2.985819077800762,True
kurdilihicazkar--aranagme--semai--1--.mid,symbtr/kurdilihicazkar--aranagme--semai--1--.mid,kurdilihicazkar--aranagme--semai--1--,kurdilihicazkar,aranagme,semai,1,,midi,23.925,71,2.746321168560528,1.4996180030345625,2.96760710553814,10.0,7.0,2.8865380982766062,True
kurdilihicazkar--aranagme--turkaksagi--1--.mid,symbtr/kurdilihicazkar--aranagme--turkaksagi--1--.mid,kurdilihicazkar--aranagme--turkaksagi--1--,kurdilihicazkar,aranagme,turkaksagi,1,,midi,30.0,119,2.883276855821996,1.1692164155291638,3.966666666666667,10.0,8.0,2.986008323780355,True
kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes.mid,symbtr/kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes.mid,kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes,kurdilihicazkar,fantezi,aksak,bugun_biz,neveser_kokdes,midi,140.02916666666667,411,3.126525024871754,1.1094231095335678,2.9351028059630435,11.0,11.0,2.956236987685567,True
kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk.mid,symbtr/kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk.mid,kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk,kurdilihicazkar,kupe,devrirevanihindi,tarz-i,ahmet_avni_konuk,midi,65.80833333333334,119,3.103002219277567,1.644508227714146,1.8082816259338987,11.0,10.0,2.982641080301192,True
kurdilihicazkar--longa--nimsofyan----haydar_tatliyay.mid,symbtr/kurdilihicazkar--longa--nimsofyan----haydar_tatliyay.mid,kurdilihicazkar--longa--nimsofyan----haydar_tatliyay,kurdilihicazkar,longa,nimsofyan,haydar_tatliyay,,midi,178.85416666666666,652,2.7713681644657884,1.6057183384938551,3.6454280722189862,10.0,8.0,2.9959724152370995,True
kurdilihicazkar--longa--nimsofyan----kemani_sebuh.mid,symbtr/kurdilihicazkar--longa--nimsofyan----kemani_sebuh.mid,kurdilihicazkar--longa--nimsofyan----kemani_sebuh,kurdilihicazkar,longa,nimsofyan,kemani_sebuh,,midi,122.22291666666666,429,3.1201851388656343,1.7081332393635549,3.5099800569314947,11.0,11.0,2.9739092738040296,True
kurdilihicazkar--pesrev--agirduyek----vasilaki.mid,symbtr/kurdilihicazkar--pesrev--agirduyek----vasilaki.mid,kurdilihicazkar--pesrev--agirduyek----vasilaki,kurdilihicazkar,pesrev,agirduyek,vasilaki,,midi,266.65833333333336,763,3.1480701186927416,1.5289637526881563,2.8613394168567763,11.0,12.0,2.9915908923933365,True
kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.mid,symbtr/kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.mid,kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey,kurdilihicazkar,pesrev,muhammes,tanburi_cemil_bey,,midi,319.99375,851,3.1390397951455755,0.218355790190619,2.65942694193246,11.0,12.0,2.996730025881704,True
kurdilihicazkar--sarki--agiraksak--bahcenizde_sunbul--suphi_ziya_ozbekkan.mid,symbtr/kurdilihicazkar--sarki--agiraksak--bahcenizde_sunbul--suphi_ziya_ozbekkan.mid,kurdilihicazkar--sarki--agiraksak--bahcenizde_sunbul--suphi_ziya_ozbekkan,kurdilihicazkar,sarki,agiraksak,bahcenizde_sunbul,suphi_ziya_ozbekkan,midi,138.52083333333334,289,3.108272476926301,1.7663210556663431,2.086328771243796,11.0,10.0,2.985549039287684,True
kurdilihicazkar--sarki--agiraksak--bu_gonul--sari_onnik.mid,symbtr/kurdilihicazkar--sarki--agiraksak--bu_gonul--sari_onnik.mid,kurdilihicazkar--sarki--agiraksak--bu_gonul--sari_onnik,kurdilihicazkar,sarki,agiraksak,bu_gonul,sari_onnik,midi,234.04791666666668,507,2.9999872485389707,0.6573340639050811,2.1662230846603703,11.0,10.0,2.995890592969406,True
kurdilihicazkar--sarki--agiraksak--can_esiri--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--agiraksak--can_esiri--bimen_sen.mid,kurdilihicazkar--sarki--agiraksak--can_esiri--bimen_sen,kurdilihicazkar,sarki,agiraksak,can_esiri,bimen_sen,midi,216.0,371,3.139965449442683,1.701735985639084,1.7175925925925926,11.0,10.0,2.9928864574243264,True
kurdilihicazkar--sarki--agiraksak--dun_gece--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--agiraksak--dun_gece--bimen_sen.mid,kurdilihicazkar--sarki--agiraksak--dun_gece--bimen_sen,kurdilihicazkar,sarki,agiraksak,dun_gece,bimen_sen,midi,140.82708333333332,237,3.009688570205418,1.852172485861166,1.6829149222598638,11.0,10.0,2.9945142195162617,True
kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi.mid,symbtr/kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi.mid,kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi,kurdilihicazkar,sarki,agiraksak,ehl-i_askin,tatyos_efendi,midi,208.69583333333333,607,3.0856991362330533,1.4210929843501716,2.908539141893106,11.0,12.0,2.9948114059777167,True
kurdilihicazkar--sarki--agiraksak--gecti_zahm-i--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--agiraksak--gecti_zahm-i--haci_arif_bey.mid,kurdilihicazkar--sarki--agiraksak--gecti_zahm-i--haci_arif_bey,kurdilihicazkar,sarki,agiraksak,gecti_zahm-i,haci_arif_bey,midi,227.41458333333333,500,3.1726272680695,1.7240072286150212,2.1986276898835646,11.0,12.0,2.996193296833755,True
kurdilihicazkar--sarki--agiraksak--kalb-i_sevdazedeler--selanikli_ahmed_bey.mid,symbtr/kurdilihicazkar--sarki--agiraksak--kalb-i_sevdazedeler--selanikli_ahmed_bey.mid,kurdilihicazkar--sarki--agiraksak--kalb-i_sevdazedeler--selanikli_ahmed_bey,kurdilihicazkar,sarki,agiraksak,kalb-i_sevdazedeler,selanikli_ahmed_bey,midi,291.5520833333333,693,3.0210875656892178,1.489610022088934,2.376933795419629,11.0,10.0,2.9929561746061246,True
kurdilihicazkar--sarki--agiraksak--koparan_sinemi--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--agiraksak--koparan_sinemi--bimen_sen.mid,kurdilihicazkar--sarki--agiraksak--koparan_sinemi--bimen_sen,kurdilihicazkar,sarki,agiraksak,koparan_sinemi,bimen_sen,midi,230.4,578,2.994876405257028,1.768184446048267,2.508680555555556,10.0,9.0,2.997337950390431,True
kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey.mid,symbtr/kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey.mid,kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey,kurdilihicazkar,sarki,agiraksak,soyle_ey,rahmi_bey,midi,180.0,350,3.0118365723883063,1.6447335116249595,1.9444444444444444,11.0,10.0,2.99693921220608,True
kurdilihicazkar--sarki--aksak--baglandi_gonul--nasibin_mehmet_yuru.mid,symbtr/kurdilihicazkar--sarki--aksak--baglandi_gonul--nasibin_mehmet_yuru.mid,kurdilihicazkar--sarki--aksak--baglandi_gonul--nasibin_mehmet_yuru,kurdilihicazkar,sarki,aksak,baglandi_gonul,nasibin_mehmet_yuru,midi,93.75416666666666,220,2.710457595753186,1.7343057296357256,2.3465623750055555,10.0,8.0,2.993169408324613,True
kurdilihicazkar--sarki--aksak--benden_kacarak--sukru_tunar.mid,symbtr/kurdilihicazkar--sarki--aksak--benden_kacarak--sukru_tunar.mid,kurdilihicazkar--sarki--aksak--benden_kacarak--sukru_tunar,kurdilihicazkar,sarki,aksak,benden_kacarak,sukru_tunar,midi,137.09583333333333,383,2.994142534833779,1.7409503915655689,2.7936662310427622,11.0,11.0,2.995671652309624,True
kurdilihicazkar--sarki--aksak--bir_gun--ferit_sidal.mid,symbtr/kurdilihicazkar--sarki--aksak--bir_gun--ferit_sidal.mid,kurdilihicazkar--sarki--aksak--bir_gun--ferit_sidal,kurdilihicazkar,sarki,aksak,bir_gun,ferit_sidal,midi,117.04166666666669,271,2.964004058474636,1.7718507629029727,2.3154147383410466,10.0,10.0,2.9967213139937394,True
kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan.mid,symbtr/kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan.mid,kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan,kurdilihicazkar,sarki,aksak,bunca_cevrinle,emin_ongan,midi,188.2375,461,3.0767149603801025,1.9179308785957017,2.4490338003851515,10.0,10.0,2.9945336296570684,True
kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey.mid,kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey,kurdilihicazkar,sarki,aksak,def-i_nalis,tanburi_cemil_bey,midi,227.93958333333333,454,3.023470175501624,1.5181305675056505,1.991755856358136,11.0,10.0,2.989596948217365,True
kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu.mid,symbtr/kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu.mid,kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu,kurdilihicazkar,sarki,aksak,demedim_hic,rakim_elkutlu,midi,143.6625,330,3.2038068505104382,1.6101743501499963,2.297050378491256,11.0,11.0,2.993024006940873,True
kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli.mid,symbtr/kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli.mid,kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli,kurdilihicazkar,sarki,aksak,derdin_bana,lemi_atli,midi,126.0,240,3.010867218477021,1.778437924379855,1.9047619047619049,11.0,10.0,2.997135514353256,True
kurdilihicazkar--sarki--aksak--etmeyin_gozlerinizden--ismail_baha_surelsan.mid,symbtr/kurdilihicazkar--sarki--aksak--etmeyin_gozlerinizden--ismail_baha_surelsan.mid,kurdilihicazkar--sarki--aksak--etmeyin_gozlerinizden--ismail_baha_surelsan,kurdilihicazkar,sarki,aksak,etmeyin_gozlerinizden,ismail_baha_surelsan,midi,162.12083333333334,302,2.9195058048274007,1.7005032649361624,1.862808090673109,11.0,10.0,2.997850723249793,True
kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer.mid,symbtr/kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer.mid,kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer,kurdilihicazkar,sarki,aksak,gam_cekti,muzehher_guyer,midi,126.0,242,2.691642828751923,1.886919711679805,1.9206349206349207,10.0,7.0,2.978189756573865,True
kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo.mid,symbtr/kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo.mid,kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo,kurdilihicazkar,sarki,aksak,gidelim_goksuya,lavtaci_hristo,midi,204.5145833333333,560,3.1442252621880877,1.7418575015890725,2.738191041796123,11.0,11.0,2.9939469941536414,True
kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan.mid,symbtr/kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan.mid,kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan,kurdilihicazkar,sarki,aksak,gul_yuzunde,erol_sayan,midi,163.75833333333333,689,2.9032156617115925,1.816436625562216,4.207419469747087,10.0,9.0,2.976277592590891,True
kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey.mid,kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey,kurdilihicazkar,sarki,aksak,gun_dogmayacak,musa_sureyya_bey,midi,206.925,478,3.017414011158929,1.4951234284280128,2.3100157061737345,11.0,10.0,2.994913348265645,True
kurdilihicazkar--sarki--aksak--her_gece--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--aksak--her_gece--bimen_sen.mid,kurdilihicazkar--sarki--aksak--her_gece--bimen_sen,kurdilihicazkar,sarki,aksak,her_gece,bimen_sen,midi,162.9375,397,3.040962960569236,1.3359290656042626,2.436517069428462,11.0,11.0,2.979209902060483,True
kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey.mid,kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey,kurdilihicazkar,sarki,aksak,hicrinle_fuzun,tanburi_cemil_bey,midi,176.925,420,2.923624712515166,1.428114168413926,2.373887240356083,11.0,9.0,2.996532676238928,True
kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey.mid,kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey,kurdilihicazkar,sarki,aksak,kanlar_dokuyor,haci_arif_bey,midi,193.5,557,3.208072851295348,1.041264620143151,2.8785529715762275,11.0,11.0,2.991051122221605,True
kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey.mid,kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey,kurdilihicazkar,sarki,aksak,mahrum-i_sevkim,rahmi_bey,midi,214.45,428,3.035453018801957,1.6940950615200343,1.9958032175332243,10.0,9.0,2.9921840468325174,True
kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey.mid,kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey,kurdilihicazkar,sarki,aksak,muntazir_tesrifine,haci_arif_bey,midi,135.53125,512,3.0755872809930715,1.7042523216608898,3.777726539082315,10.0,9.0,2.9932123973593856,True
kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz.mid,symbtr/kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz.mid,kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz,kurdilihicazkar,sarki,aksak,nazarin_fikrime,leyla_saz,midi,171.50416666666666,382,3.148356378294117,1.6222125798947262,2.227351133354389,11.0,10.0,2.995776668302353,True
kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar.mid,symbtr/kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar.mid,kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar,kurdilihicazkar,sarki,aksak,nazinda_senin,muzaffer_ilkar,midi,194.25,382,2.8789940951687254,1.799168059079824,1.9665379665379663,10.0,9.0,2.9866353468419966,True
